0.9,29.24
4.7,46.77
13.4,85.04
31.5,109.80
40.2,59.71
53.9,40.93
70.5,51.02
56.8,33.54
41.0,35.97
78.0,31.68
89.7,30.86
76.0,29.34
94.4,136.33
117.7,116.74
114.1,103.53
119.3,35.90
133.4,28.05
140.3,26.76
146.8,24.89
137.6,14.50
128.7,17.73
154.3,17.82
156.9,20.48
159.1,18.12
161.5,17.39
156.2,22.30
149.3,50.22
137.6,32.45
131.8,27.23
152.1,14.82
157.4,16.35
161.1,3.86
157.4,14.62
152.1,19.39
137.8,21.34
143.8,8.35
140.9,19.58
149.0,25.62
131.0,38.80
136.4,33.56
137.9,31.58
109.9,27.43
110.6,23.22
55.9,22.58
53.2,22.52
62.7,22.32
95.5,22.54
109.3,23.65
159.1,24.98
160.3,31.45
161.3,56.86
161.4,32.49
160.5,26.46
161.4,25.64
161.5,18.89
161.1,13.99
161.4,14.55
157.3,12.17
160.6,11.06
160.4,16.18
160.5,15.66
159.8,25.06
160.9,29.58
161.0,30.25
161.1,30.61
161.3,33.46
161.4,21.62
161.4,26.79
160.7,22.98
154.8,26.00
137.5,22.66
112.0,21.40
69.7,19.02
81.4,19.42
107.9,20.88
146.1,35.73
157.5,55.59
161.2,37.42
160.6,29.60
161.4,27.62
158.7,23.93
159.8,19.15
161.3,21.66
161.3,21.45
161.1,21.20
160.3,19.87
160.4,26.65
160.1,28.37
161.1,19.21
160.2,17.86
157.8,18.79
154.0,17.42
154.6,15.30
131.1,14.56
92.3,14.16
54.0,13.26
41.5,11.90
38.6,15.03
44.6,42.35
55.4,81.76
50.1,27.73
46.1,29.88
39.0,29.91
36.4,26.59
39.0,24.98
30.0,23.39
19.9,23.77
13.7,23.43
17.5,24.62
41.1,31.09
63.9,44.76
73.3,24.64
78.4,25.28
80.1,28.60
73.2,27.36
80.4,21.27
79.0,15.99
74.4,17.04
123.6,14.19
140.1,10.33
136.3,9.97
157.1,17.30
130.1,21.85
140.6,25.27
143.3,18.21
144.0,25.63
149.2,0.98
161.5,4.88
161.5,-6.46
160.6,-1.88
143.8,1.02
148.6,0.90
153.5,7.29
149.1,41.24
150.9,29.76
154.8,19.18
152.7,24.00
148.9,22.54
155.5,24.62
157.3,21.89
156.9,21.79
155.6,17.15
157.1,15.20
157.3,17.11
155.3,19.03
157.3,20.58
157.0,44.69
157.2,30.68
156.7,19.51
149.1,15.66
144.6,6.73
147.0,16.24
156.4,15.36
151.4,12.62
125.5,10.98
96.2,6.92
77.5,8.57
63.0,13.20
79.9,41.56
111.6,20.33
155.6,21.51
159.7,21.77
146.7,19.23
96.0,20.00
89.0,18.76
107.5,15.21
107.7,12.47
122.8,13.78
134.1,14.82
124.8,15.21
116.4,15.55
92.2,18.52
78.9,16.28
63.9,11.67
57.5,12.80
58.7,6.92
50.8,14.59
44.8,15.85
29.0,15.21
59.9,18.73
105.6,20.53
90.5,31.21
49.8,30.31
34.1,31.45
13.4,27.61
0.9,24.26
0.0,20.01
0.0,22.18
0.0,33.74
0.0,27.12
0.0,20.28
0.0,26.42
0.4,23.95
11.0,25.91
20.3,24.79
11.0,25.56
6.6,22.07
14.3,19.82
47.2,18.11
82.6,14.74
111.4,16.20
122.0,19.40
97.4,16.56
48.8,20.35
33.0,19.18
24.7,18.91
21.9,23.94
23.0,29.99
27.2,24.94
13.7,36.45
17.7,24.65
5.9,28.49
0.0,37.04
1.6,38.13
15.2,26.52
12.8,24.23
13.4,41.24
14.3,29.94
19.1,68.26
26.6,59.96
34.2,62.13
57.7,34.91
55.5,22.23
31.6,20.32
62.1,19.75
62.3,20.38
56.9,18.07
47.2,17.90
46.4,19.22
47.5,36.97
59.4,37.61
51.1,32.25
74.9,33.88
88.2,32.90
95.4,43.05
72.5,26.65
71.8,23.56
58.1,28.15
88.8,23.85
144.0,17.95
141.5,25.06
151.8,20.78
157.2,20.25
147.8,26.70
132.2,20.25
60.2,17.97
21.7,18.98
52.7,20.30
48.0,23.20
95.7,16.67
154.5,19.88
162.5,26.72
163.0,31.17
160.1,24.45
164.2,22.48
164.2,21.85
163.7,32.82
152.3,94.28
124.6,31.16
79.7,21.12
46.1,23.07
43.2,18.07
37.4,16.10
64.5,15.30
80.0,14.98
78.6,18.81
73.5,37.52
36.1,37.35
16.4,31.74
3.6,23.80
0.3,20.85
0.0,21.19
0.0,21.08
7.5,21.15
27.1,19.62
6.6,21.26
5.0,23.06
5.0,23.24
1.0,25.19
42.6,16.45
126.6,14.42
155.8,20.81
119.7,38.02
162.0,18.57
158.2,27.65
164.9,16.84
114.0,16.12
27.3,12.94
60.7,10.90
63.8,17.15
34.7,20.58
7.0,20.63
2.9,13.23
12.9,19.05
37.7,22.36
40.3,19.69
25.1,19.26
23.9,19.95
29.3,18.39
32.0,19.69
45.1,28.39
109.6,26.43
95.5,34.44
56.5,28.17
36.5,29.06
23.0,30.82
15.9,32.00
17.7,30.99
34.8,29.21
41.9,21.90
29.5,21.16
32.5,21.34
15.7,22.13
7.5,28.14
1.2,27.04
0.0,28.91
0.0,23.36
0.0,19.15
0.0,20.41
0.0,16.87
0.0,15.05
0.0,17.05
0.2,17.26
1.3,18.66
0.0,18.50
3.6,23.54
10.7,29.37
16.7,26.86
20.8,22.44
42.6,23.17
53.3,22.22
48.9,21.87
38.5,21.01
23.4,20.90
30.3,20.52
51.6,19.58
45.4,20.79
54.4,20.27
50.8,24.64
42.4,17.88
47.1,16.62
48.6,17.97
61.4,12.52
116.1,8.94
122.0,11.76
114.1,9.88
117.7,-10.56
155.6,-12.31
126.0,-4.57
88.4,10.85
60.0,6.64
64.2,11.42
40.1,18.12
26.3,17.29
13.5,16.72
1.8,19.18
0.6,19.91
10.7,20.58
29.3,20.41
33.7,20.41
40.3,19.77
41.0,22.89
46.2,37.43
63.3,28.78
55.7,21.25
56.6,18.23
71.1,15.11
83.5,14.56
72.9,15.72
83.9,15.37
93.1,14.42
84.2,10.85
93.8,12.11
98.3,22.45
86.5,19.60
102.8,19.44
121.8,17.64
134.4,16.27
142.2,15.31
155.0,14.69
155.6,13.02
152.7,12.91
160.6,13.46
164.2,14.34
167.8,12.76
153.9,1.67
161.2,0.98
162.0,19.97
160.5,13.09
161.1,6.79
156.5,8.35
160.2,-4.97
153.1,-1.13
143.4,1.08
157.1,-0.67
163.4,1.38
168.6,4.75
166.5,15.25
150.6,29.83
103.0,37.26
110.9,43.19
84.1,17.99
112.4,19.45
160.0,19.09
157.8,38.69
159.8,17.30
93.4,36.72
71.0,32.11
159.5,19.55
165.8,36.19
137.1,16.12
48.7,40.25
27.1,38.67
29.7,35.95
39.9,6.97
28.9,7.56
58.3,33.69
73.0,30.39
159.8,18.36
165.0,20.14
166.0,4.42
163.2,-29.91
164.9,-26.52
164.1,-10.33
165.5,26.05
150.6,26.49
134.0,18.83
114.7,10.67
59.7,20.54
41.0,11.77
36.3,11.74
51.5,19.78
5.8,36.16
0.0,53.10
0.5,33.14
8.0,35.88
13.8,36.62
33.1,36.16
47.6,31.60
48.0,23.96
62.0,19.29
66.1,19.45
52.7,23.54
33.8,7.21
40.9,-3.21
33.7,-13.28
34.5,2.77
46.7,0.26
36.3,6.44
11.4,8.33
11.5,-16.69
22.3,-19.54
87.5,-16.20
161.3,-11.41
160.6,-20.79
159.9,-19.18
162.8,-22.59
150.4,-16.86
121.0,14.67
99.2,63.31
41.2,20.28
45.5,9.36
21.8,12.19
29.6,-3.85
29.8,-5.95
44.6,13.01
54.6,17.92
63.8,23.34
32.5,37.65
53.9,8.06
56.0,19.72
93.9,31.67
104.6,33.17
86.8,35.93
83.3,34.75
67.4,34.74
67.2,60.03
100.5,27.06
124.5,28.58
144.5,22.72
147.2,10.23
148.1,12.54
134.3,18.81
76.0,23.23
96.7,13.70
117.6,20.01
109.5,10.36
91.5,-9.16
125.5,-14.83
143.6,-14.61
47.3,-15.71
120.2,-17.61
153.4,-15.06
158.3,1.33
124.8,21.34
76.5,23.02
91.8,27.64
79.2,12.88
102.4,23.32
147.1,26.47
153.5,26.74
148.3,25.34
143.0,13.19
152.1,17.31
155.5,40.08
153.7,37.22
150.9,12.94
149.8,24.71
150.4,19.25
152.6,28.12
144.7,10.91
147.4,6.56
150.0,7.70
132.4,5.56
156.5,4.82
154.1,-4.05
157.6,-7.85
156.1,0.75
161.4,12.08
160.9,12.01
103.9,9.58
0.6,11.52
0.6,23.25
0.7,17.17
0.7,15.90
0.8,26.26
0.8,0.20
0.8,10.25
13.3,16.14
42.9,18.05
67.7,29.14
116.6,40.12
126.4,60.95
138.3,32.23
106.7,46.02
58.1,9.11
35.9,18.15
27.8,14.08
19.7,14.97
16.6,16.29
12.9,19.71
13.3,25.17
18.6,23.99
33.3,29.23
40.1,30.11
34.5,37.40
26.5,27.85
21.0,40.93
17.4,26.58
18.8,28.23
14.7,29.17
12.3,46.17
16.2,30.83
23.0,30.14
24.5,42.28
14.5,34.35
3.9,33.83
7.7,40.69
35.0,35.78
42.4,18.29
43.0,16.19
46.9,16.29
55.0,15.27
44.5,10.67
32.8,-0.33
18.5,-22.32
12.3,-6.34
12.2,9.59
17.1,8.37
21.8,19.82
24.8,16.25
26.1,6.77
41.1,16.61
54.2,6.31
68.4,9.83
77.0,0.01
54.8,10.07
46.9,-2.16
54.5,16.79
44.9,12.46
53.3,-0.55
63.7,-21.40
78.5,-6.72
79.6,-3.65
78.5,6.22
74.8,-35.59
56.6,9.68
41.8,-14.96
34.0,22.51
28.0,17.79
21.6,20.19
16.2,0.19
10.1,10.18
1.6,9.80
0.7,-3.28
10.2,-6.29
37.8,13.01
55.6,-4.46
69.7,-27.06
63.0,-56.34
76.7,-39.73
75.4,-14.07
69.8,20.66
67.6,7.07
31.4,-11.34
2.0,-5.08
7.2,13.81
23.2,-14.88
59.7,-22.58
51.1,-28.45
45.0,-53.75
34.8,-56.77
44.1,-19.32
43.0,25.86
64.1,16.41
35.4,-17.37
34.4,-4.85
47.2,-3.52
59.1,-0.21
53.0,17.81
49.2,-23.54
64.4,-32.30
79.4,-19.22
79.4,0.47
79.4,6.57
79.4,22.24
79.4,36.32
71.2,30.95
75.3,23.47
72.7,22.46
78.4,13.94
78.5,10.12
78.1,11.13
78.2,3.26
73.9,1.71
57.6,-1.11
60.7,0.23
53.3,31.44
32.7,24.20
17.8,22.74
14.2,26.48
18.6,33.22
19.6,30.98
17.2,27.74
15.7,31.16
5.7,33.62
11.0,30.48
31.6,26.70
51.3,29.34
45.6,36.56
84.6,89.60
36.4,67.77
0.6,30.21
0.6,29.24
0.2,27.98
0.0,22.72
0.0,18.17
0.0,-9.70
0.0,-4.39
0.0,-3.17
0.6,26.60
35.2,45.75
67.6,45.63
72.3,26.09
79.5,25.30
78.2,28.35
70.5,23.91
75.6,26.22
73.3,23.35
84.1,23.98
100.2,23.72
97.1,25.37
149.0,33.78
91.6,32.35
0.6,55.65
0.6,57.78
0.6,19.15
0.6,11.33
0.7,2.64
0.8,-5.46
0.9,11.12
1.0,7.71
1.1,1.55
0.7,-3.16
0.8,5.48
0.8,15.22
0.8,19.72
0.8,16.03
0.7,14.04
0.6,16.12
1.2,19.94
1.2,17.60
0.8,19.31
0.6,21.65
0.6,41.43
0.6,33.56
0.6,34.90
0.6,37.81
0.7,36.38
0.7,41.86
0.7,20.36
0.7,18.93
0.8,9.85
0.8,13.53
0.8,1.12
0.9,-2.42
0.6,-1.00
3.0,4.84
11.4,11.06
48.5,19.22
66.6,20.09
73.9,17.93
65.3,30.27
57.8,21.81
51.2,27.80
39.5,27.68
43.1,35.38
46.1,23.61
107.6,36.98
129.8,42.08
138.8,66.08
129.1,37.81
95.8,35.41
45.3,40.65
24.6,20.31
36.3,13.65
48.5,15.87
64.2,18.83
89.3,11.50
78.8,11.61
44.7,10.66
32.6,8.44
26.5,14.38
25.9,12.16
61.5,21.16
77.1,53.83
57.7,29.43
58.5,27.76
53.6,31.50
68.6,25.42
43.9,28.31
58.8,29.81
95.7,30.69
95.1,33.54
74.9,30.64
63.3,35.74
92.5,36.33
102.4,40.55
111.6,44.86
93.2,30.81
106.6,25.33
111.3,25.75
85.8,34.07
87.9,16.24
75.1,17.56
60.3,13.92
40.3,11.90
51.1,13.67
128.9,22.23
152.0,14.94
93.3,24.26
95.2,32.48
102.8,35.41
104.0,29.22
80.0,23.23
131.1,48.00
108.9,32.62
148.4,33.06
87.3,20.67
48.4,30.94
1.3,41.80
3.8,48.70
52.5,32.37
64.8,26.86
79.3,30.35
113.8,35.52
107.9,21.23
82.2,-2.24
86.0,6.02
145.3,-9.32
141.2,-11.62
143.9,-10.85
150.1,-9.99
113.5,-12.17
59.7,-7.73
75.0,-1.68
141.8,-8.44
158.8,-1.13
165.9,-8.16
165.6,-12.97
167.8,-19.53
168.2,-8.83
167.5,10.12
135.2,8.18
92.1,8.26
61.5,9.74
33.7,12.62
64.9,15.08
0.6,9.19
88.7,-13.28
163.3,-8.75
119.5,-12.62
153.7,-17.23
165.3,-10.56
163.0,-17.00
160.0,1.52
165.5,21.69
168.6,37.92
167.0,24.71
162.9,29.21
125.2,13.53
58.9,14.60
42.2,16.08
38.1,17.51
29.7,27.13
12.5,20.44
6.9,23.45
5.1,25.72
7.4,39.07
10.3,64.01
12.9,36.59
33.1,40.89
33.2,29.85
27.0,30.45
29.5,40.63
11.1,26.59
3.9,25.62
16.6,33.43
14.8,27.16
8.9,35.32
8.8,40.98
8.9,36.40
3.6,32.70
3.2,43.57
0.1,37.61
0.0,30.67
0.0,26.64
0.0,39.44
0.0,27.68
3.3,28.66
14.9,25.55
13.5,30.80
0.7,58.91
12.2,103.74
0.7,46.37
12.1,42.02
0.8,33.94
0.9,-20.37
119.5,-30.10
168.3,-26.73
155.4,-48.84
141.1,-40.02
124.9,-31.31
145.8,-32.63
153.4,1.56
155.8,7.94
123.9,9.39
152.6,25.04
150.9,35.18
151.5,29.68
156.2,27.73
149.6,26.16
157.7,26.90
159.8,17.18
157.7,22.98
94.2,25.59
102.2,15.73
87.6,12.23
10.4,18.36
43.6,27.81
138.8,12.00
158.5,-18.76
163.0,-5.89
164.0,-8.82
162.2,-24.33
159.1,-17.80
157.4,2.71
157.6,25.55
120.3,33.53
94.5,24.42
139.1,19.65
148.1,13.64
119.8,8.35
106.9,40.34
123.1,3.16
160.4,-10.12
153.1,8.95
151.9,-0.33
131.5,-7.58
93.3,-6.45
64.5,4.40
28.9,18.56
25.0,27.62
20.5,10.45
6.7,-7.89
3.1,4.76
6.1,13.54
8.5,11.79
3.6,17.42
7.5,22.80
20.5,30.65
41.2,27.19
88.6,30.86
122.9,40.06
142.0,47.72
105.9,34.16
98.7,36.52
95.9,31.10
93.5,9.43
117.5,-2.45
126.8,-1.68
91.8,-8.62
82.3,-7.77
78.8,-0.32
24.1,-5.32
5.8,8.27
28.5,11.33
22.4,13.71
27.4,22.91
39.2,22.35
53.7,27.08
63.0,26.38
69.4,86.13
89.6,25.08
105.7,46.90
114.2,18.40
160.2,20.00
148.9,24.70
116.9,20.09
110.1,36.18
114.0,13.61
122.5,22.89
144.1,9.12
97.9,14.86
83.2,6.23
90.3,-4.80
114.6,1.66
118.1,-0.26
100.1,9.22
76.4,29.22
63.9,37.31
62.0,30.66
37.0,24.01
22.5,20.33
23.4,20.91
23.2,20.50
20.7,22.84
17.4,21.73
24.0,27.58
28.5,20.57
27.4,24.26
51.2,24.19
48.8,26.64
50.5,32.36
47.1,23.42
40.7,33.30
34.9,22.24
18.3,26.62
4.6,23.82
0.0,25.85
0.0,38.59
1.7,33.06
13.0,35.93
14.1,62.41
24.5,59.09
31.8,48.69
42.9,36.08
66.1,87.84
69.5,113.15
40.9,23.41
22.6,25.42
21.1,24.35
41.6,25.42
43.7,40.63
45.1,65.32
36.9,42.87
24.1,35.48
14.7,45.32
1.0,44.86
0.3,27.39
3.6,32.27
17.2,39.69
0.0,39.74
2.5,30.84
29.0,28.91
14.2,31.92
10.7,36.34
19.1,51.89
61.8,42.35
5.8,71.60
8.9,33.13
33.7,25.41
26.1,18.44
14.4,27.64
0.0,26.54
0.0,27.14
8.3,29.54
16.6,65.37
23.4,37.35
22.6,29.04
31.9,29.03
55.1,31.10
84.8,27.45
117.9,31.42
99.7,26.55
100.2,28.94
97.8,35.21
54.3,28.44
32.0,25.56
20.2,21.60
52.8,21.57
38.3,25.70
29.7,46.34
22.0,31.20
18.4,32.89
23.6,24.70
22.9,23.11
13.8,22.07
20.1,24.05
25.3,20.94
38.6,15.79
18.4,39.57
13.7,40.63
7.4,42.81
6.5,40.55
4.9,37.65
4.2,40.30
5.6,37.26
4.7,58.51
10.4,37.47
48.0,30.37
59.8,26.80
64.0,32.45
66.1,30.76
79.4,36.91
81.0,34.85
70.1,28.55
58.0,28.86
51.4,24.81
64.9,6.23
80.5,-4.55
84.6,-4.09
62.1,-14.38
73.5,-7.01
55.0,-8.10
38.0,5.32
31.2,15.72
28.0,23.22
28.5,32.73
20.4,25.61
32.6,96.43
29.5,97.22
36.3,41.46
75.2,24.56
77.8,36.04
87.7,22.97
100.6,23.39
59.1,24.56
34.2,26.72
32.9,35.32
26.2,34.45
21.3,24.04
22.4,34.02
12.5,18.80
0.4,21.32
0.0,27.45
0.5,24.76
0.0,22.59
0.0,22.70
10.0,26.14
12.7,40.81
15.7,68.24
15.2,46.30
7.1,32.45
3.4,28.64
3.5,28.17
6.9,26.81
26.1,28.55
14.4,28.26
18.8,27.02
29.4,22.21
32.4,23.11
23.0,29.07
16.7,45.17
20.5,23.00
34.1,22.46
30.5,19.53
29.2,20.52
34.0,23.12
14.6,21.22
18.2,23.34
61.0,21.76
107.4,21.38
108.0,20.68
45.0,18.12
104.9,22.70
112.5,29.71
41.1,23.20
0.8,18.89
11.5,10.98
4.1,14.55
85.4,18.17
67.4,-14.32
73.9,-17.46
45.5,-15.54
11.9,-13.41
22.7,-10.91
71.6,26.36
91.6,24.02
72.6,23.61
55.6,20.12
56.3,11.56
72.9,8.56
77.0,14.69
51.2,9.87
14.6,17.86
91.0,15.51
36.2,17.93
14.8,18.43
59.1,22.14
122.3,-6.94
151.3,-12.30
164.9,-3.39
163.8,-6.56
165.3,2.30
166.5,-4.81
163.4,6.13
155.8,2.28
145.4,3.84
90.7,1.02
117.5,3.44
84.5,26.37
30.5,21.87
37.6,18.14
2.0,4.91
83.8,-12.60
156.8,1.45
162.7,-6.46
164.4,-11.40
167.9,-6.16
168.1,-12.71
168.3,19.38
166.7,24.98
147.6,27.26
80.0,22.99
136.5,13.57
161.2,10.69
163.9,96.00
168.2,4.57
166.1,14.67
147.1,14.07
146.2,16.40
147.4,2.19
132.8,9.67
121.1,23.51
116.3,31.97
61.2,28.84
63.3,26.36
133.3,21.75
127.8,3.34
141.7,7.96
114.0,9.02
117.1,-11.91
113.3,-1.46
119.4,7.70
148.3,16.94
141.2,13.33
118.6,32.21
128.1,25.10
134.6,2.24
98.5,-2.81
136.7,29.29
126.7,6.94
101.5,2.70
111.3,2.13
127.0,-4.24
141.3,-1.46
135.8,-3.84
127.7,-3.99
121.6,12.95
105.5,13.66
104.0,12.79
69.6,-0.08
52.5,-1.49
29.1,-3.25
23.7,27.18
36.2,25.45
19.6,26.59
22.1,22.37
33.5,81.81
24.7,54.58
19.6,79.99
17.5,36.96
15.6,39.09
16.0,35.61
13.2,36.80
11.1,38.70
4.2,31.16
2.8,44.12
2.5,24.98
56.8,32.88
34.3,36.52
20.2,45.16
13.9,58.64
29.1,73.99
1.8,60.48
31.0,28.47
58.4,-5.49
48.9,-18.84
27.4,-15.54
3.9,-11.00
0.5,-46.17
0.3,-11.65
0.6,11.98
1.9,25.77
2.1,31.72
3.9,28.70
3.4,31.21
5.7,42.48
7.7,36.47
13.7,31.24
22.6,37.29
20.4,27.86
26.2,31.20
4.1,27.75
20.4,34.50
57.3,25.67
76.9,20.17
43.1,-0.54
71.6,-15.74
70.0,-39.24
78.6,-23.79
111.4,-2.64
113.5,-5.30
60.6,-6.02
51.8,2.95
115.9,2.89
143.0,10.18
138.3,15.65
136.6,19.06
122.8,28.61
120.7,23.89
119.4,12.19
140.2,21.44
129.9,15.18
125.1,23.55
136.2,21.03
132.6,24.43
99.2,28.15
72.7,14.70
62.8,0.97
39.3,14.58
50.9,8.92
54.8,14.32
62.0,16.19
105.1,28.67
101.3,62.50
85.2,20.03
118.0,24.27
77.8,23.71
54.6,20.98
39.2,22.56
62.5,29.00
115.2,17.12
129.2,4.32
147.3,12.83
157.5,22.47
152.9,6.08
147.8,18.24
135.6,13.94
100.0,-3.85
67.4,31.86
115.8,8.34
108.4,10.42
129.3,32.68
113.2,44.67
95.5,66.42
138.5,19.32
145.4,24.39
65.3,24.45
31.7,36.74
23.5,30.37
47.5,19.84
42.0,22.26
41.9,19.16
38.5,117.61
25.3,14.50
23.3,19.83
16.6,24.11
1.7,25.25
9.2,28.38
35.8,32.34
149.8,24.23
152.0,47.43
83.0,43.05
136.0,40.58
74.1,59.24
131.6,27.56
142.6,15.05
144.4,40.03
28.4,36.07
5.0,30.70
29.7,23.35
130.3,5.40
9.0,1.25
66.2,-3.16
121.6,5.72
72.5,31.20
11.4,-1.23
0.7,19.80
4.2,91.07
22.5,35.00
21.1,35.94
20.9,78.65
28.7,56.01
75.0,44.78
103.0,49.74
80.8,46.29
64.1,47.08
38.8,59.97
3.7,102.71
23.4,79.32
96.6,57.39
93.8,57.20
52.4,48.53
23.6,54.64
24.9,51.39
20.0,125.00
26.9,33.61
23.8,24.89
9.8,22.87
8.0,23.66
21.5,36.65
16.2,41.57
10.7,29.43
3.5,38.51
13.3,32.80
13.1,36.51
15.6,30.28
12.0,47.41
6.8,41.78
5.9,36.23
12.0,40.16
27.8,29.01
37.8,43.68
37.5,43.59
44.3,46.86
47.1,53.52
52.3,67.22
52.8,21.13
34.3,24.73
32.5,24.51
47.5,4.94
48.4,14.11
35.5,3.39
33.3,-0.61
58.4,7.55
66.5,16.56
54.0,12.63
37.9,20.69
30.1,27.71
21.4,22.48
15.3,21.22
17.8,26.17
36.2,24.93
66.1,35.46
102.8,28.19
128.4,39.08
101.5,48.54
127.3,100.27
77.8,85.21
55.6,42.94
36.6,44.65
40.1,22.54
49.7,23.68
49.5,25.05
86.0,20.77
73.2,19.97
41.0,17.38
32.7,21.66
34.9,19.35
34.5,15.83
34.7,7.79
32.3,21.89
35.2,29.91
41.9,26.27
35.5,24.61
23.2,30.18
37.5,33.36
21.4,41.53
37.3,49.01
40.6,36.53
56.8,67.43
52.0,48.27
84.7,61.89
81.6,39.46
38.6,39.05
38.1,20.90
38.2,17.26
28.3,23.34
27.1,22.53
33.5,20.46
30.1,19.54
13.2,20.14
15.5,29.16
22.0,25.76
15.6,23.14
0.0,26.96
0.0,29.67
0.0,33.44
0.0,36.19
7.7,60.31
13.0,37.07
17.5,36.92
39.5,39.02
41.5,41.43
32.1,44.19
22.4,38.31
9.1,38.92
11.0,32.03
7.7,41.87
2.7,28.89
4.7,29.79
11.5,38.31
11.9,43.67
19.6,30.80
6.3,28.86
2.5,29.46
8.5,28.73
18.7,26.10
26.9,23.47
39.1,26.50
21.0,47.61
13.3,24.84
19.3,25.86
45.5,22.70
114.8,37.21
81.3,24.02
72.8,30.58
77.5,23.33
90.7,24.10
98.5,25.42
72.5,29.08
68.1,31.69
115.1,36.45
154.7,24.75
100.1,18.13
125.2,21.73
141.6,13.82
131.9,11.65
92.7,11.69
94.0,11.36
126.8,10.24
139.0,9.94
133.2,12.09
140.3,11.89
144.5,18.66
167.6,18.02
164.4,21.02
166.0,24.93
160.6,24.44
158.8,34.72
158.7,14.37
81.0,17.03
49.8,4.86
61.5,2.81
41.2,12.46
44.8,9.12
64.8,12.12
73.6,10.12
52.5,13.97
35.1,17.03
29.3,19.94
18.5,14.98
15.4,13.54
14.3,14.75
14.8,31.10
6.7,58.12
10.5,41.91
9.1,31.22
5.0,31.58
2.8,34.27
2.4,32.19
1.5,34.89
0.0,54.09
3.4,36.67
0.0,47.58
0.9,66.42
0.9,166.83
0.1,96.01
0.0,43.96
0.0,72.78
0.0,30.83
0.0,25.83
3.9,20.21
9.1,28.28
10.3,26.54
7.6,16.20
5.0,15.68
8.3,16.85
15.0,26.27
34.4,32.23
38.8,31.47
42.4,24.40
34.4,34.17
31.8,32.78
22.8,22.61
32.9,25.93
36.1,30.97
31.0,47.85
39.3,37.04
38.7,61.56
73.1,57.29
66.4,53.89
84.1,51.54
88.8,58.42
71.5,29.55
70.3,31.32
69.1,24.39
114.5,40.47
114.2,25.61
83.6,17.07
59.5,16.39
36.6,16.30
24.3,23.52
27.5,9.98
24.9,17.81
24.8,15.24
24.4,19.14
29.1,19.56
36.5,22.07
43.1,26.15
59.1,23.30
73.7,33.66
72.9,33.62
73.7,34.97
80.7,27.93
70.3,56.75
61.9,32.95
48.0,31.24
44.1,20.24
74.7,17.25
111.2,11.11
114.9,5.35
119.4,13.29
103.7,14.19
82.3,10.98
56.7,2.56
39.0,-14.01
30.5,-7.72
20.9,6.50
9.4,22.34
11.2,29.89
13.0,29.07
19.3,25.45
22.2,26.71
14.3,26.84
12.4,32.08
15.3,38.39
31.2,28.89
85.4,38.76
72.4,32.66
117.6,32.03
120.2,45.13
129.8,27.95
139.7,21.66
134.1,19.57
115.8,16.71
51.4,11.77
32.9,11.26
26.0,4.46
25.9,1.02
26.0,3.37
25.9,9.30
54.6,23.54
62.2,18.63
51.5,16.98
68.6,6.70
127.7,16.18
107.9,18.57
85.3,16.58
100.1,17.04
98.3,2.15
123.9,16.10
115.8,8.66
80.4,-2.49
60.4,10.13
68.4,15.02
59.2,18.34
56.3,20.10
49.2,9.41
42.5,15.28
45.0,31.14
53.2,17.34
45.9,16.09
34.2,16.62
63.1,24.17
67.6,9.37
59.2,2.22
42.3,15.02
31.3,13.57
28.6,18.49
17.9,18.11
7.2,13.57
0.2,17.93
0.0,18.38
0.0,19.42
0.9,26.63
15.9,33.51
18.9,36.39
31.2,43.67
28.1,32.76
39.3,35.82
41.2,25.53
33.8,24.83
25.9,22.54
38.9,21.65
23.6,18.70
9.6,16.02
6.8,14.36
1.9,16.32
3.8,15.47
6.3,9.52
4.5,15.60
2.3,15.33
0.5,16.51
0.0,15.86
0.0,16.61
0.0,18.72
0.0,17.79
0.0,20.85
3.8,25.06
0.3,95.29
0.5,70.75
4.6,82.28
0.7,48.59
0.0,42.25
0.0,21.26
0.0,18.67
0.0,14.58
0.0,15.19
0.0,14.18
0.0,15.88
0.0,17.17
0.0,14.58
0.0,8.27
0.0,30.18
0.0,20.15
0.0,29.62
0.3,25.43
0.4,28.97
5.3,24.45
26.1,38.29
74.0,30.77
86.3,47.06
98.6,38.76
112.7,55.86
118.8,48.40
92.3,50.68
76.2,30.22
78.6,30.10
49.3,19.31
19.5,20.48
4.6,16.18
8.7,21.31
1.6,17.00
0.0,17.19
0.0,19.09
0.0,23.58
0.8,17.55
2.2,19.15
0.8,21.14
1.6,22.00
1.4,24.37
1.5,24.61
0.0,23.51
0.0,30.25
10.4,27.36
20.6,31.11
13.2,41.06
41.6,42.99
22.3,38.98
7.7,39.22
5.8,42.13
8.2,30.17
1.8,32.00
0.0,19.82
0.0,19.50
0.0,19.31
0.1,15.71
0.0,16.43
0.6,16.61
49.4,24.04
61.9,25.05
80.8,22.92
80.0,20.72
72.5,21.90
97.3,23.95
102.2,20.44
103.4,19.99
55.2,21.42
142.4,31.91
127.4,23.91
119.6,18.62
111.1,22.50
121.8,3.34
114.6,-6.25
103.2,7.43
114.2,37.13
103.9,18.23
97.3,16.61
80.6,12.01
71.3,6.73
67.4,7.84
56.2,3.84
46.3,6.39
28.9,5.97
43.1,18.67
57.5,16.40
67.9,15.55
90.9,12.93
100.9,18.70
95.9,24.06
96.9,20.68
89.9,19.20
86.7,15.25
68.1,10.09
56.7,6.74
58.9,2.46
